order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit
O006164,2024-11-02 00:00:00,C00690,P0092,R017,4,0.0,250.8,166.0,84.8
O006165,2025-12-10 00:00:00,C00017,P0025,R012,2,0.0,542.96,345.72,197.24
O006166,2024-12-25 00:00:00,C01480,P0001,R018,1,0.15,138.75,115.78,22.97
O006167,2024-12-08 00:00:00,C01705,P0066,R009,1,0.0,851.71,711.51,140.2
O006168,2025-11-09 00:00:00,C01654,P0053,R013,4,0.05,209.27,193.6,15.67
O006169,2024-01-28 00:00:00,C01951,P0008,R007,3,0.0,624.36,384.9,239.46
O006170,2024-12-15 00:00:00,C00695,P0038,R009,1,0.0,407.88,242.44,165.44
O006171,2025-06-30 00:00:00,C01837,P0032,R003,3,0.1,3079.35,2626.47,452.88
O006172,2025-01-11 00:00:00,C00416,P0034,R006,2,0.05,1162.34,1004.1,158.24
O006173,2025-09-26 00:00:00,C01175,P0084,R002,2,0.05,1744.48,1503.16,241.32
O006174,2025-10-10 00:00:00,C01776,P0039,R006,2,0.0,1803.12,1377.56,425.56
O006175,2024-09-02 00:00:00,C01831,P0058,R014,2,0.05,907.72,718.12,189.6
O006176,2025-08-20 00:00:00,C01242,P0035,R010,1,0.0,1002.9,753.29,249.61
O006177,2024-06-27 00:00:00,C01093,P0097,R018,2,0.15,2055.04,1605.58,449.46
O006178,2024-06-24 00:00:00,C00921,P0083,R013,1,0.05,1185.62,867.53,318.09
O006179,2025-12-15 00:00:00,C01736,P0051,R020,1,0.15,717.07,651.66,65.41
O006180,2024-01-10 00:00:00,C01760,P0079,R012,1,0.0,101.93,76.83,25.1
O006181,2024-09-15 00:00:00,C00480,P0040,R014,2,0.05,1680.44,1556.4,124.04
O006182,2025-04-05 00:00:00,C00273,P0012,R016,1,0.0,1450.14,894.74,555.4
O006183,2024-10-29 00:00:00,C01628,P0052,R004,1,0.0,453.69,386.04,67.65
O006184,2025-09-09 00:00:00,C01622,P0065,R003,1,0.05,485.01,442.51,42.5
O006185,2024-07-02 00:00:00,C00200,P0044,R010,2,0.0,773.28,531.74,241.54
O006186,2025-02-08 00:00:00,C00982,P0049,R003,1,0.15,772.12,588.64,183.48
O006187,2024-04-01 00:00:00,C01013,P0078,R020,1,0.15,772.73,738.46,34.27
O006188,2024-06-03 00:00:00,C00086,P0093,R020,1,0.0,907.16,594.21,312.95
O006189,2024-05-06 00:00:00,C01329,P0092,R004,1,0.1,56.43,41.5,14.93
O006190,2025-06-25 00:00:00,C01946,P0066,R007,4,0.1,3066.16,2846.04,220.12
O006191,2024-05-28 00:00:00,C00424,P0071,R005,1,0.0,885.13,677.48,207.65
O006192,2025-05-04 00:00:00,C01557,P0062,R020,2,0.1,507.65,373.18,134.47
O006193,2024-09-09 00:00:00,C00162,P0046,R017,4,0.1,3769.7,3446.52,323.18
O006194,2025-02-17 00:00:00,C00430,P0080,R006,1,0.0,1064.41,755.97,308.44
O006195,2025-09-30 00:00:00,C01131,P0016,R015,2,0.1,760.36,719.1,41.26
O006196,2025-09-23 00:00:00,C01848,P0092,R002,1,0.0,62.7,41.5,21.2
O006197,2024-01-09 00:00:00,C01771,P0037,R004,4,0.05,2420.33,2177.16,243.17
O006198,2025-07-27 00:00:00,C01871,P0029,R011,1,0.05,936.8,722.34,214.46
O006199,2025-11-29 00:00:00,C01976,P0036,R007,1,0.0,1048.47,882.0,166.47
O006200,2025-05-03 00:00:00,C01601,P0086,R004,1,0.15,591.53,589.29,2.24
O006201,2024-05-16 00:00:00,C00727,P0035,R011,5,0.15,4262.32,3766.45,495.87
O006202,2025-04-30 00:00:00,C00255,P0069,R018,1,0.15,684.28,612.85,71.43
O006203,2025-04-10 00:00:00,C01645,P0043,R011,4,0.05,78.28,59.28,19.0
O006204,2025-04-29 00:00:00,C00373,P0073,R009,4,0.0,3063.72,2516.4,547.32
O006205,2024-11-09 00:00:00,C01042,P0067,R003,3,0.1,3303.1,2672.67,630.43
O006206,2025-01-18 00:00:00,C01509,P0100,R009,1,0.05,415.41,258.19,157.22
O006207,2025-04-21 00:00:00,C00070,P0040,R018,2,0.15,1503.55,1556.4,-52.85
O006208,2024-12-05 00:00:00,C01828,P0044,R008,1,0.1,347.98,265.87,82.11
O006209,2025-07-19 00:00:00,C00607,P0027,R018,1,0.0,938.66,771.98,166.68
O006210,2025-06-02 00:00:00,C00431,P0055,R003,1,0.05,803.05,517.78,285.27
O006211,2024-08-09 00:00:00,C00744,P0088,R013,5,0.05,414.44,291.7,122.74
O006212,2025-03-22 00:00:00,C00922,P0028,R013,1,0.15,516.66,519.71,-3.05
O006213,2025-07-07 00:00:00,C00909,P0098,R006,3,0.0,4211.19,2453.82,1757.37
O006214,2024-12-24 00:00:00,C00310,P0002,R004,1,0.0,87.97,64.25,23.72
O006215,2025-06-06 00:00:00,C00379,P0085,R014,3,0.05,1540.91,983.25,557.66
O006216,2024-04-02 00:00:00,C00957,P0076,R013,3,0.0,1686.39,1326.39,360.0
O006217,2024-10-09 00:00:00,C00453,P0093,R008,1,0.0,907.16,594.21,312.95
O006218,2025-05-28 00:00:00,C01286,P0061,R009,2,0.15,1281.2,959.52,321.68
O006219,2025-10-16 00:00:00,C01799,P0075,R019,1,0.1,173.15,139.88,33.27
O006220,2025-04-17 00:00:00,C00038,P0008,R018,1,0.0,208.12,128.3,79.82
O006221,2025-04-30 00:00:00,C00073,P0048,R008,2,0.0,277.14,190.66,86.48
O006222,2024-09-07 00:00:00,C01286,P0083,R011,2,0.0,2496.04,1735.06,760.98
O006223,2025-05-27 00:00:00,C00058,P0016,R009,2,0.1,760.36,719.1,41.26
O006224,2024-09-17 00:00:00,C01280,P0083,R018,3,0.1,3369.65,2602.59,767.06
O006225,2024-02-08 00:00:00,C00981,P0039,R010,2,0.0,1803.12,1377.56,425.56
O006226,2024-06-29 00:00:00,C00911,P0044,R001,1,0.0,386.64,265.87,120.77
O006227,2025-03-22 00:00:00,C01214,P0072,R003,5,0.1,1244.25,1152.15,92.1
O006228,2025-12-04 00:00:00,C01791,P0012,R015,4,0.15,4930.48,3578.96,1351.52
O006229,2024-12-28 00:00:00,C00255,P0070,R001,1,0.15,51.5,37.94,13.56
O006230,2025-09-20 00:00:00,C00270,P0094,R012,5,0.0,4347.1,3475.4,871.7
O006231,2025-07-22 00:00:00,C01394,P0014,R012,5,0.0,2353.65,2067.25,286.4
O006232,2025-02-14 00:00:00,C00103,P0033,R004,2,0.0,1418.78,976.82,441.96
O006233,2025-08-10 00:00:00,C00858,P0003,R014,3,0.15,3044.24,2310.57,733.67
O006234,2024-10-20 00:00:00,C00992,P0060,R003,1,0.05,431.04,340.64,90.4
O006235,2024-11-19 00:00:00,C00784,P0079,R019,1,0.15,86.64,76.83,9.81
O006236,2025-06-22 00:00:00,C01067,P0095,R015,1,0.05,131.69,87.11,44.58
O006237,2025-04-12 00:00:00,C00227,P0046,R004,1,0.0,1047.14,861.63,185.51
O006238,2025-01-20 00:00:00,C00534,P0021,R008,3,0.0,1327.17,1106.4,220.77
O006239,2024-11-12 00:00:00,C00011,P0005,R018,1,0.2,537.75,567.23,-29.48
O006240,2025-12-14 00:00:00,C01924,P0041,R002,1,0.15,421.64,334.3,87.34
O006241,2024-02-18 00:00:00,C01664,P0060,R006,1,0.05,431.04,340.64,90.4
O006242,2024-02-10 00:00:00,C00508,P0093,R014,1,0.0,907.16,594.21,312.95
O006243,2024-12-16 00:00:00,C00073,P0029,R011,3,0.0,2958.33,2167.02,791.31
O006244,2024-01-26 00:00:00,C00541,P0083,R006,3,0.0,3744.06,2602.59,1141.47
O006245,2024-09-06 00:00:00,C01913,P0057,R004,1,0.0,1078.55,631.71,446.84
O006246,2025-02-19 00:00:00,C01622,P0090,R007,2,0.05,94.24,86.46,7.78
O006247,2024-10-23 00:00:00,C01319,P0090,R010,2,0.1,89.28,86.46,2.82
O006248,2024-05-28 00:00:00,C01846,P0090,R002,2,0.0,99.2,86.46,12.74
O006249,2024-07-27 00:00:00,C00354,P0049,R013,1,0.2,726.7,588.64,138.06
O006250,2025-03-17 00:00:00,C01073,P0043,R009,1,0.05,19.57,14.82,4.75
O006251,2025-11-26 00:00:00,C01588,P0028,R006,1,0.05,577.45,519.71,57.74
O006252,2025-07-25 00:00:00,C00039,P0030,R019,2,0.05,920.3,640.56,279.74
O006253,2025-02-04 00:00:00,C00871,P0069,R017,2,0.1,1449.07,1225.7,223.37
O006254,2024-04-10 00:00:00,C00711,P0098,R018,2,0.15,2386.34,1635.88,750.46
O006255,2024-06-26 00:00:00,C00354,P0068,R019,2,0.1,1107.97,1014.66,93.31
O006256,2024-11-18 00:00:00,C00448,P0050,R007,2,0.05,2381.76,1654.8,726.96
O006257,2024-06-29 00:00:00,C01937,P0032,R008,2,0.15,1938.85,1750.98,187.87
O006258,2025-05-18 00:00:00,C01023,P0072,R007,1,0.0,276.5,230.43,46.07
O006259,2024-09-24 00:00:00,C00164,P0028,R005,2,0.0,1215.68,1039.42,176.26
O006260,2025-09-01 00:00:00,C01366,P0014,R018,1,0.0,470.73,413.45,57.28
O006261,2024-07-15 00:00:00,C01183,P0014,R007,1,0.15,400.12,413.45,-13.33
O006262,2024-12-28 00:00:00,C00785,P0089,R015,3,0.15,2248.28,2268.42,-20.14
O006263,2025-06-06 00:00:00,C00795,P0047,R020,3,0.15,1257.89,1218.24,39.65
O006264,2024-05-30 00:00:00,C01075,P0096,R005,3,0.1,2103.22,1377.45,725.77
O006265,2025-07-10 00:00:00,C01858,P0058,R007,1,0.1,429.98,359.06,70.92
O006266,2025-03-04 00:00:00,C01520,P0076,R018,3,0.1,1517.75,1326.39,191.36
O006267,2025-04-18 00:00:00,C00801,P0087,R009,1,0.05,352.99,228.34,124.65
O006268,2024-11-28 00:00:00,C00493,P0091,R019,1,0.05,280.11,206.95,73.16
O006269,2025-11-14 00:00:00,C00218,P0023,R012,1,0.15,226.4,211.31,15.09
O006270,2025-07-18 00:00:00,C00392,P0029,R007,2,0.0,1972.22,1444.68,527.54
O006271,2024-05-20 00:00:00,C00275,P0021,R010,1,0.05,420.27,368.8,51.47
O006272,2025-02-10 00:00:00,C01612,P0053,R018,1,0.0,55.07,48.4,6.67
O006273,2025-10-22 00:00:00,C01152,P0022,R001,1,0.05,469.4,305.85,163.55
O006274,2024-07-23 00:00:00,C00075,P0072,R014,1,0.15,235.02,230.43,4.59
O006275,2025-01-27 00:00:00,C01853,P0045,R018,1,0.1,281.65,244.48,37.17
O006276,2025-07-05 00:00:00,C00302,P0098,R018,2,0.05,2667.09,1635.88,1031.21
O006277,2024-07-18 00:00:00,C01291,P0086,R011,1,0.1,626.33,589.29,37.04
O006278,2025-01-13 00:00:00,C00025,P0079,R008,2,0.05,193.67,153.66,40.01
O006279,2025-02-08 00:00:00,C01178,P0076,R020,1,0.0,562.13,442.13,120.0
O006280,2024-05-09 00:00:00,C01111,P0006,R008,1,0.05,223.92,149.21,74.71
O006281,2024-05-09 00:00:00,C01818,P0012,R008,1,0.0,1450.14,894.74,555.4
O006282,2025-02-15 00:00:00,C01201,P0052,R011,1,0.05,431.01,386.04,44.97
O006283,2024-05-10 00:00:00,C00979,P0094,R010,3,0.05,2477.85,2085.24,392.61
O006284,2025-11-24 00:00:00,C01063,P0014,R006,1,0.1,423.66,413.45,10.21
O006285,2025-01-17 00:00:00,C01267,P0051,R008,3,0.0,2530.83,1954.98,575.85
O006286,2025-05-30 00:00:00,C00829,P0084,R011,1,0.0,918.15,751.58,166.57
O006287,2024-10-17 00:00:00,C01428,P0041,R003,1,0.0,496.05,334.3,161.75
O006288,2024-08-06 00:00:00,C01059,P0095,R011,1,0.0,138.62,87.11,51.51
O006289,2024-12-21 00:00:00,C01939,P0096,R015,1,0.1,701.07,459.15,241.92
O006290,2025-06-03 00:00:00,C00388,P0009,R004,3,0.05,2681.88,2355.81,326.07
O006291,2024-10-17 00:00:00,C01459,P0069,R005,2,0.0,1610.08,1225.7,384.38
O006292,2024-07-25 00:00:00,C01653,P0020,R018,2,0.0,2375.66,1458.56,917.1
O006293,2024-04-15 00:00:00,C01437,P0053,R019,1,0.1,49.56,48.4,1.16
O006294,2025-01-31 00:00:00,C01962,P0093,R003,1,0.1,816.44,594.21,222.23
O006295,2025-05-11 00:00:00,C00869,P0011,R001,2,0.05,937.59,831.66,105.93
O006296,2025-01-19 00:00:00,C01082,P0096,R018,2,0.15,1324.25,918.3,405.95
O006297,2024-07-05 00:00:00,C00308,P0100,R020,1,0.1,393.54,258.19,135.35
O006298,2024-06-29 00:00:00,C00749,P0074,R011,2,0.15,846.11,811.48,34.63
O006299,2024-10-02 00:00:00,C00320,P0044,R018,2,0.1,695.95,531.74,164.21
O006300,2024-09-11 00:00:00,C01584,P0033,R010,1,0.1,638.45,488.41,150.04
O006301,2024-05-28 00:00:00,C01565,P0052,R007,1,0.1,408.32,386.04,22.28
O006302,2025-11-19 00:00:00,C00387,P0025,R018,3,0.15,692.27,518.58,173.69
O006303,2024-08-29 00:00:00,C01606,P0003,R010,1,0.05,1134.13,770.19,363.94
O006304,2024-07-02 00:00:00,C00642,P0010,R010,1,0.0,1005.24,832.19,173.05
O006305,2025-03-19 00:00:00,C01460,P0073,R012,3,0.15,1953.12,1887.3,65.82
O006306,2025-08-08 00:00:00,C01880,P0004,R007,5,0.15,4360.75,3432.3,928.45
O006307,2024-12-05 00:00:00,C01659,P0039,R006,1,0.15,766.33,688.78,77.55
O006308,2025-05-02 00:00:00,C00373,P0075,R004,1,0.05,182.77,139.88,42.89
O006309,2024-03-10 00:00:00,C00361,P0024,R002,1,0.05,908.97,827.54,81.43
O006310,2025-01-24 00:00:00,C00225,P0042,R014,2,0.05,167.12,138.04,29.08
O006311,2024-02-18 00:00:00,C01684,P0005,R010,1,0.0,672.19,567.23,104.96
O006312,2024-04-10 00:00:00,C01093,P0016,R017,3,0.0,1267.26,1078.65,188.61
O006313,2025-03-08 00:00:00,C00312,P0030,R012,4,0.0,1937.48,1281.12,656.36
O006314,2024-05-29 00:00:00,C01175,P0018,R011,1,0.0,942.45,765.67,176.78
O006315,2024-01-27 00:00:00,C01060,P0056,R020,3,0.05,2098.14,1638.63,459.51
O006316,2024-05-10 00:00:00,C01195,P0018,R006,1,0.15,801.08,765.67,35.41
O006317,2025-07-18 00:00:00,C01270,P0039,R017,1,0.0,901.56,688.78,212.78
O006318,2025-03-04 00:00:00,C00329,P0079,R019,3,0.05,290.5,230.49,60.01
O006319,2024-10-06 00:00:00,C00775,P0073,R012,1,0.05,727.63,629.1,98.53
O006320,2025-12-12 00:00:00,C01443,P0047,R013,1,0.0,493.29,406.08,87.21
O006321,2024-10-08 00:00:00,C01819,P0095,R018,1,0.05,131.69,87.11,44.58
O006322,2025-10-03 00:00:00,C00485,P0084,R011,1,0.0,918.15,751.58,166.57
O006323,2024-09-09 00:00:00,C01143,P0069,R009,3,0.0,2415.12,1838.55,576.57
O006324,2024-01-19 00:00:00,C01897,P0053,R016,1,0.0,55.07,48.4,6.67
O006325,2024-03-21 00:00:00,C01203,P0009,R018,1,0.0,941.01,785.27,155.74
O006326,2024-07-19 00:00:00,C00456,P0050,R007,5,0.05,5954.41,4137.0,1817.41
O006327,2024-05-16 00:00:00,C01168,P0063,R010,1,0.1,316.38,243.66,72.72
O006328,2024-04-24 00:00:00,C00035,P0100,R015,3,0.1,1180.63,774.57,406.06
O006329,2024-10-07 00:00:00,C00979,P0097,R014,1,0.0,1208.85,802.79,406.06
O006330,2025-12-14 00:00:00,C01136,P0016,R008,2,0.0,844.84,719.1,125.74
O006331,2024-05-26 00:00:00,C00113,P0099,R015,4,0.0,4499.8,2873.8,1626.0
O006332,2024-06-21 00:00:00,C00406,P0081,R006,4,0.0,772.4,671.08,101.32
O006333,2025-12-28 00:00:00,C01978,P0075,R003,1,0.05,182.77,139.88,42.89
O006334,2024-05-27 00:00:00,C01258,P0093,R005,2,0.0,1814.32,1188.42,625.9
O006335,2025-08-29 00:00:00,C00917,P0041,R020,1,0.0,496.05,334.3,161.75
O006336,2025-03-29 00:00:00,C00459,P0049,R018,1,0.05,862.96,588.64,274.32
O006337,2025-11-09 00:00:00,C00249,P0091,R003,1,0.1,265.36,206.95,58.41
O006338,2025-02-10 00:00:00,C00857,P0015,R017,2,0.15,2113.9,1794.06,319.84
O006339,2025-03-09 00:00:00,C01092,P0077,R008,1,0.1,586.61,396.04,190.57
O006340,2024-06-14 00:00:00,C00360,P0086,R005,4,0.0,2783.68,2357.16,426.52
O006341,2025-02-24 00:00:00,C01602,P0092,R006,1,0.1,56.43,41.5,14.93
O006342,2025-05-05 00:00:00,C00858,P0029,R002,1,0.0,986.11,722.34,263.77
O006343,2025-12-22 00:00:00,C00112,P0075,R005,2,0.1,346.3,279.76,66.54
O006344,2024-03-11 00:00:00,C00274,P0013,R004,2,0.0,646.86,526.52,120.34
O006345,2024-04-24 00:00:00,C01724,P0090,R004,1,0.05,47.12,43.23,3.89
O006346,2024-01-15 00:00:00,C00676,P0057,R007,2,0.05,2049.24,1263.42,785.82
O006347,2025-07-31 00:00:00,C00746,P0070,R019,1,0.1,54.53,37.94,16.59
O006348,2024-03-01 00:00:00,C00398,P0089,R013,2,0.15,1498.86,1512.28,-13.42
O006349,2025-10-31 00:00:00,C01616,P0059,R004,5,0.2,5339.56,4458.3,881.26
O006350,2024-09-23 00:00:00,C01633,P0060,R014,3,0.1,1225.07,1021.92,203.15
O006351,2024-07-29 00:00:00,C00485,P0055,R019,1,0.0,845.32,517.78,327.54
O006352,2025-12-13 00:00:00,C01459,P0068,R003,4,0.1,2215.94,2029.32,186.62
O006353,2025-06-10 00:00:00,C00905,P0078,R005,3,0.05,2590.91,2215.38,375.53
O006354,2025-02-04 00:00:00,C00334,P0085,R010,1,0.0,540.67,327.75,212.92
O006355,2025-10-11 00:00:00,C01592,P0005,R003,4,0.0,2688.76,2268.92,419.84
O006356,2025-07-05 00:00:00,C00166,P0044,R011,2,0.1,695.95,531.74,164.21
O006357,2025-04-10 00:00:00,C01749,P0052,R013,4,0.05,1724.02,1544.16,179.86
O006358,2024-08-23 00:00:00,C00052,P0014,R006,2,0.1,847.31,826.9,20.41
O006359,2025-12-21 00:00:00,C00647,P0081,R006,1,0.15,164.14,167.77,-3.63
O006360,2025-06-09 00:00:00,C00454,P0061,R015,1,0.15,640.6,479.76,160.84
O006361,2025-11-22 00:00:00,C00471,P0001,R012,2,0.05,310.16,231.56,78.6
O006362,2025-12-07 00:00:00,C00961,P0071,R012,1,0.15,752.36,677.48,74.88
O006363,2025-02-05 00:00:00,C01504,P0043,R002,3,0.05,58.71,44.46,14.25
O006364,2024-09-18 00:00:00,C00800,P0079,R015,1,0.0,101.93,76.83,25.1
O006365,2025-11-23 00:00:00,C01032,P0025,R012,1,0.0,271.48,172.86,98.62
O006366,2025-12-31 00:00:00,C01943,P0001,R014,2,0.0,326.48,231.56,94.92
O006367,2024-03-30 00:00:00,C00996,P0013,R007,2,0.0,646.86,526.52,120.34
O006368,2025-04-11 00:00:00,C01585,P0053,R018,1,0.1,49.56,48.4,1.16
O006369,2025-03-16 00:00:00,C00770,P0081,R001,1,0.0,193.1,167.77,25.33
O006370,2025-07-01 00:00:00,C00157,P0068,R014,2,0.15,1046.42,1014.66,31.76
O006371,2025-12-14 00:00:00,C00512,P0003,R002,1,0.0,1193.82,770.19,423.63
O006372,2024-07-03 00:00:00,C00318,P0067,R017,1,0.2,978.7,890.89,87.81
O006373,2025-12-14 00:00:00,C01815,P0057,R017,5,0.05,5123.11,3158.55,1964.56
O006374,2025-04-15 00:00:00,C00054,P0085,R011,1,0.0,540.67,327.75,212.92
O006375,2024-03-01 00:00:00,C01645,P0034,R012,4,0.0,2447.04,2008.2,438.84
O006376,2025-01-08 00:00:00,C00277,P0078,R005,1,0.0,909.09,738.46,170.63
O006377,2024-04-07 00:00:00,C00301,P0071,R001,5,0.0,4425.65,3387.4,1038.25
O006378,2025-11-30 00:00:00,C01059,P0070,R002,1,0.1,54.53,37.94,16.59
O006379,2025-07-11 00:00:00,C00163,P0049,R005,2,0.0,1816.76,1177.28,639.48
O006380,2025-10-23 00:00:00,C00154,P0002,R010,5,0.05,417.86,321.25,96.61
O006381,2025-03-16 00:00:00,C01552,P0026,R004,1,0.1,660.43,567.0,93.43
O006382,2024-10-16 00:00:00,C00120,P0088,R016,1,0.05,82.89,58.34,24.55
O006383,2024-11-09 00:00:00,C01195,P0069,R015,1,0.1,724.54,612.85,111.69
O006384,2025-11-23 00:00:00,C00237,P0066,R012,3,0.0,2555.13,2134.53,420.6
O006385,2024-04-20 00:00:00,C00172,P0061,R014,2,0.1,1356.57,959.52,397.05
O006386,2025-10-08 00:00:00,C01339,P0011,R001,3,0.05,1406.39,1247.49,158.9
O006387,2024-11-04 00:00:00,C00785,P0044,R006,1,0.0,386.64,265.87,120.77
O006388,2025-03-07 00:00:00,C00039,P0070,R005,1,0.1,54.53,37.94,16.59
O006389,2025-05-02 00:00:00,C01364,P0018,R001,1,0.05,895.33,765.67,129.66
O006390,2024-03-01 00:00:00,C01940,P0094,R009,1,0.0,869.42,695.08,174.34
O006391,2024-04-18 00:00:00,C01123,P0011,R008,1,0.1,444.12,415.83,28.29
O006392,2024-04-27 00:00:00,C00762,P0075,R009,1,0.2,153.91,139.88,14.03
O006393,2025-07-23 00:00:00,C01688,P0039,R014,1,0.05,856.48,688.78,167.7
O006394,2024-02-26 00:00:00,C00674,P0090,R014,1,0.1,44.64,43.23,1.41
O006395,2025-03-22 00:00:00,C01227,P0087,R007,2,0.1,668.83,456.68,212.15
O006396,2024-03-19 00:00:00,C00950,P0042,R004,2,0.2,140.74,138.04,2.7
O006397,2025-07-15 00:00:00,C01453,P0055,R008,4,0.0,3381.28,2071.12,1310.16
O006398,2025-12-15 00:00:00,C01036,P0097,R008,1,0.05,1148.41,802.79,345.62
O006399,2024-10-29 00:00:00,C00964,P0069,R002,2,0.0,1610.08,1225.7,384.38
O006400,2024-06-04 00:00:00,C00841,P0001,R011,2,0.1,293.83,231.56,62.27
O006401,2024-11-21 00:00:00,C00592,P0083,R008,3,0.05,3556.86,2602.59,954.27
O006402,2025-05-20 00:00:00,C00973,P0045,R020,2,0.05,594.59,488.96,105.63
O006403,2025-06-15 00:00:00,C00122,P0036,R003,1,0.15,891.2,882.0,9.2
O006404,2025-04-10 00:00:00,C00680,P0088,R019,1,0.15,74.16,58.34,15.82
O006405,2025-03-01 00:00:00,C00153,P0098,R007,2,0.0,2807.46,1635.88,1171.58
O006406,2025-04-06 00:00:00,C00645,P0009,R008,3,0.05,2681.88,2355.81,326.07
O006407,2024-06-07 00:00:00,C00704,P0048,R006,1,0.0,138.57,95.33,43.24
O006408,2024-05-31 00:00:00,C00055,P0036,R007,2,0.05,1992.09,1764.0,228.09
O006409,2025-11-11 00:00:00,C00593,P0093,R001,1,0.1,816.44,594.21,222.23
O006410,2025-02-27 00:00:00,C01344,P0090,R019,4,0.05,188.48,172.92,15.56
O006411,2025-09-21 00:00:00,C01940,P0093,R007,5,0.0,4535.8,2971.05,1564.75
O006412,2025-04-02 00:00:00,C01235,P0007,R018,3,0.15,3716.04,2563.23,1152.81
O006413,2024-11-28 00:00:00,C01424,P0008,R016,3,0.1,561.92,384.9,177.02
O006414,2025-02-20 00:00:00,C01338,P0063,R015,5,0.15,1494.0,1218.3,275.7
O006415,2025-05-20 00:00:00,C01890,P0023,R008,1,0.1,239.72,211.31,28.41
O006416,2024-05-16 00:00:00,C01883,P0016,R013,2,0.0,844.84,719.1,125.74
O006417,2024-12-03 00:00:00,C00229,P0034,R008,1,0.05,581.17,502.05,79.12
O006418,2025-06-12 00:00:00,C00947,P0077,R015,1,0.05,619.2,396.04,223.16
O006419,2024-03-04 00:00:00,C01816,P0074,R017,1,0.15,423.05,405.74,17.31
O006420,2024-02-23 00:00:00,C01764,P0084,R015,2,0.1,1652.67,1503.16,149.51
O006421,2024-04-27 00:00:00,C01070,P0010,R009,1,0.0,1005.24,832.19,173.05
O006422,2025-03-08 00:00:00,C00888,P0082,R017,3,0.1,502.42,475.98,26.44
O006423,2024-06-23 00:00:00,C00117,P0058,R001,3,0.0,1433.25,1077.18,356.07
O006424,2024-11-14 00:00:00,C00956,P0040,R015,5,0.0,4422.2,3891.0,531.2
O006425,2024-04-07 00:00:00,C01013,P0069,R017,1,0.15,684.28,612.85,71.43
O006426,2024-07-01 00:00:00,C01266,P0085,R014,3,0.0,1622.01,983.25,638.76
O006427,2024-01-13 00:00:00,C01044,P0015,R010,1,0.0,1243.47,897.03,346.44
O006428,2025-08-13 00:00:00,C00432,P0086,R019,1,0.0,695.92,589.29,106.63
O006429,2024-12-07 00:00:00,C01937,P0065,R001,3,0.05,1455.04,1327.53,127.51
O006430,2024-05-08 00:00:00,C00435,P0070,R019,1,0.15,51.5,37.94,13.56
O006431,2025-01-19 00:00:00,C00766,P0091,R006,3,0.05,840.32,620.85,219.47
O006432,2025-11-13 00:00:00,C01020,P0077,R009,3,0.05,1857.6,1188.12,669.48
O006433,2025-08-25 00:00:00,C00587,P0066,R006,2,0.1,1533.08,1423.02,110.06
O006434,2025-10-08 00:00:00,C00138,P0042,R020,1,0.0,87.96,69.02,18.94
O006435,2024-10-23 00:00:00,C01223,P0060,R008,3,0.05,1293.13,1021.92,271.21
O006436,2024-09-20 00:00:00,C00474,P0088,R008,2,0.1,157.05,116.68,40.37
O006437,2024-08-19 00:00:00,C01759,P0100,R013,1,0.1,393.54,258.19,135.35
O006438,2024-08-11 00:00:00,C01587,P0081,R005,1,0.0,193.1,167.77,25.33
O006439,2025-11-03 00:00:00,C00857,P0084,R007,1,0.0,918.15,751.58,166.57
O006440,2024-04-10 00:00:00,C00928,P0077,R005,3,0.0,1955.37,1188.12,767.25
O006441,2025-09-14 00:00:00,C01900,P0082,R015,3,0.1,502.42,475.98,26.44
O006442,2025-10-31 00:00:00,C00054,P0032,R003,2,0.0,2281.0,1750.98,530.02
O006443,2025-09-08 00:00:00,C00758,P0051,R014,1,0.15,717.07,651.66,65.41
O006444,2025-04-03 00:00:00,C00122,P0064,R008,2,0.1,1624.61,1514.82,109.79
O006445,2025-09-17 00:00:00,C00278,P0063,R003,1,0.1,316.38,243.66,72.72
O006446,2024-01-24 00:00:00,C01840,P0068,R020,1,0.1,553.99,507.33,46.66
O006447,2025-08-20 00:00:00,C00203,P0099,R007,5,0.0,5624.75,3592.25,2032.5
O006448,2025-01-08 00:00:00,C01914,P0089,R007,5,0.0,4408.4,3780.7,627.7
O006449,2025-12-01 00:00:00,C01568,P0087,R002,1,0.05,352.99,228.34,124.65
O006450,2024-03-03 00:00:00,C01283,P0087,R019,4,0.0,1486.28,913.36,572.92
O006451,2025-11-10 00:00:00,C01484,P0084,R019,1,0.05,872.24,751.58,120.66
O006452,2025-02-23 00:00:00,C00370,P0075,R003,1,0.0,192.39,139.88,52.51
O006453,2024-03-16 00:00:00,C00235,P0034,R006,2,0.15,1039.99,1004.1,35.89
O006454,2025-01-07 00:00:00,C00737,P0089,R003,2,0.05,1675.19,1512.28,162.91
O006455,2024-01-28 00:00:00,C01529,P0036,R015,2,0.05,1992.09,1764.0,228.09
O006456,2024-03-01 00:00:00,C00611,P0079,R004,1,0.05,96.83,76.83,20.0
O006457,2025-01-23 00:00:00,C00352,P0016,R008,2,0.15,718.11,719.1,-0.99
O006458,2025-08-19 00:00:00,C01571,P0063,R011,2,0.1,632.75,487.32,145.43
O006459,2024-03-20 00:00:00,C01269,P0040,R020,2,0.1,1591.99,1556.4,35.59
O006460,2024-07-10 00:00:00,C01075,P0077,R020,1,0.0,651.79,396.04,255.75
O006461,2024-10-13 00:00:00,C00825,P0089,R009,2,0.0,1763.36,1512.28,251.08
